assists,back_passes,blocked_passes,blocked_shots,clearances,crosses,diagonal_passes,dribbles,fouls,foulsconceded,goals,id,interceptions,key_passes,lateral_passes,long_passes,minutesPlayed,name,offsides,passes,position,possession_time,red_cards,saves,season,short_passes,shots,shots_on_target,succ_long_passes,succ_passes,succ_short_passes,tackles,through_passes,touches,yellow_cards
0,11,0,0,0,0,12,2,3,3,0,7065,0,1,9,0,89,胡靖航,0,33,前锋,100,0,0,2017,33,3,1,0,27,27,2,1,30,0
0,8,0,0,3,0,11,1,2,3,0,5884,0,1,7,1,90,乌贾 ,0,27,前锋,104,0,0,2017,26,3,1,0,18,18,0,1,26,0
1,11,0,0,0,1,7,5,1,2,0,16172,0,0,5,0,90,巴索戈,1,24,前锋,140,0,0,2017,24,2,0,0,21,21,0,1,28,0
0,0,0,0,1,0,6,0,0,0,0,1139,0,0,0,5,35,张振强,0,8,门将,60,0,2,2017,3,0,0,4,7,3,0,2,3,0
0,2,0,0,1,1,3,0,0,0,0,2454,1,0,8,2,29,外力,0,13,后卫,47,0,0,2017,11,1,0,2,13,11,0,0,12,0
0,1,0,0,0,1,2,0,2,0,0,1327,0,0,1,0,45,胡延强,0,6,中场,28,0,0,2017,6,2,0,0,2,2,2,2,6,1
0,3,0,0,1,1,6,0,1,1,0,1320,0,0,2,0,37,王亮,0,13,中场,33,0,0,2017,13,0,0,0,6,6,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,2893,0,0,0,0,1,陈子介,0,0,中场,0,0,0,2017,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,2458,0,0,0,0,1,杜长杰,0,1,前锋,1,0,0,2017,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,1270,0,0,0,12,90,颜骏凌,0,17,门将,283,0,6,2017,5,0,0,6,11,5,0,8,5,1
0,13,0,0,0,3,11,0,1,3,1,1102,0,0,6,1,90,张呈栋,0,35,中场,95,0,0,2017,34,1,1,0,21,21,0,5,25,0
0,3,2,0,0,1,3,3,2,1,0,2565,0,0,3,1,45,车世伟,0,11,中场,47,0,0,2017,10,0,0,0,8,8,1,2,14,0
1,10,1,0,3,1,10,3,2,2,1,3971,0,1,7,0,90,耶拉维奇,0,27,前锋,91,0,0,2017,27,2,1,0,17,17,1,0,21,1
0,10,0,1,0,1,7,1,1,3,0,1065,0,1,2,3,90,阿洛伊西奥,3,21,前锋,84,0,0,2017,18,1,0,1,16,15,2,2,18,0
1,7,0,0,0,9,15,5,1,4,2,7996,0,1,5,9,90,拉维奇,0,30,前锋,240,0,0,2017,21,8,4,7,24,17,0,3,34,0
0,8,0,0,0,1,7,0,0,0,0,5563,0,0,2,0,88,卡斯特罗,0,18,前锋,43,0,0,2017,18,2,1,0,13,13,0,1,14,0
0,6,0,0,1,0,14,0,1,0,0,1057,1,0,3,2,73,罗森文,0,29,中场,68,0,0,2017,27,0,0,0,25,25,1,6,15,0
0,1,0,0,0,0,4,0,1,1,0,2554,0,1,0,1,14,朱海威,0,9,中场,46,0,0,2017,8,0,0,1,7,6,0,4,7,0
0,8,1,0,0,1,14,2,0,1,0,2855,1,1,5,4,45,李行,0,28,中场,98,0,0,2017,24,0,0,1,21,20,1,1,24,0
0,2,0,0,1,0,3,0,1,1,0,5807,0,0,0,0,11,王帆,0,5,前锋,8,0,0,2017,5,0,0,0,3,3,0,0,3,0
0,4,0,0,1,0,2,0,2,0,0,1423,0,0,2,1,21,刘建业,0,9,中场,22,0,0,2017,8,0,0,1,7,6,0,1,7,0
0,2,0,0,0,0,3,0,0,0,0,1388,0,0,0,0,7,谢鹏飞,0,6,中场,9,0,0,2017,6,0,0,0,4,4,0,1,5,0
0,1,0,0,0,0,1,0,0,0,0,1428,0,0,0,0,2,吉翔,0,2,中场,12,0,0,2017,2,0,0,0,2,2,1,0,1,0
0,5,1,1,1,2,3,2,1,1,0,1527,1,0,4,0,77,李家赫,1,12,中场,61,0,0,2017,12,2,0,0,8,8,2,0,12,0
0,3,0,0,0,0,6,0,0,0,0,1333,1,0,3,0,38,王皓,0,12,前锋,30,0,0,2017,12,1,0,0,6,6,1,0,7,0
0,0,0,0,0,0,8,0,0,0,0,2586,0,0,0,6,90,池文一,0,11,门将,131,0,1,2017,5,0,0,4,9,5,0,3,2,0
0,4,3,0,2,3,13,1,2,1,0,1273,2,2,7,4,90,张卫,0,30,后卫,131,0,0,2017,26,0,0,3,24,21,0,6,22,0
1,9,0,0,3,1,17,1,3,0,0,1275,2,2,7,3,90,王燊超,0,43,后卫,167,0,0,2017,40,0,0,1,32,31,1,10,28,0
0,0,1,0,0,0,5,0,0,0,0,2581,1,0,0,0,23,吴永春,0,8,后卫,19,0,0,2017,8,0,0,0,6,6,1,3,4,0
0,9,0,0,0,2,18,0,1,1,0,2582,5,1,8,2,90,朴世豪,1,41,后卫,118,0,0,2017,39,2,1,1,30,29,3,6,29,0
0,2,0,1,6,0,17,0,1,0,0,8570,4,0,7,7,90,古兹米什,0,33,后卫,134,0,0,2017,26,0,0,3,22,19,0,7,21,0
0,3,0,1,9,0,9,0,0,0,0,1375,2,0,3,3,90,石柯,0,19,后卫,68,0,0,2017,16,0,0,2,14,12,0,4,11,0
0,0,1,0,0,0,1,0,0,0,0,2473,0,0,0,0,2,梁学铭,0,1,前锋,3,0,0,2017,1,0,0,0,0,0,0,0,0,0
0,3,0,0,10,0,10,0,2,0,0,1282,0,0,1,0,90,贺惯,0,15,后卫,55,0,0,2017,15,0,0,0,15,15,1,1,12,0
0,11,2,0,4,7,25,2,1,1,0,2519,1,2,8,4,90,韩光徽,0,50,中场,216,0,0,2017,46,0,0,1,34,33,2,6,42,0
1,9,0,0,0,1,11,4,1,1,1,1284,0,1,8,0,90,武磊,0,31,中场,126,0,0,2017,31,3,1,0,24,24,2,3,30,0
0,8,1,0,1,0,19,0,2,2,0,2398,0,1,5,6,90,池忠国,0,36,中场,105,0,0,2017,30,1,0,4,32,28,6,4,34,1
0,5,2,0,0,0,13,3,2,1,0,1297,2,0,8,2,71,林创益,0,29,中场,83,0,0,2017,27,0,0,1,25,24,0,3,21,0
0,4,1,0,0,0,24,0,1,1,0,2568,1,1,4,3,90,李浩杰,0,38,中场,100,0,0,2017,35,0,0,0,32,32,1,6,25,0
0,9,0,0,0,0,40,0,0,0,0,10839,1,1,10,4,90,艾哈迈多夫,0,70,中场,218,0,0,2017,66,1,0,2,64,62,4,11,52,0
0,6,0,0,0,2,5,0,0,0,0,8070,0,0,7,2,45,高海生,0,19,中场,52,0,0,2017,17,0,0,2,14,12,2,1,13,0
0,13,1,1,0,2,20,3,1,1,0,2593,0,0,8,6,67,孙君,0,49,中场,167,0,0,2017,43,0,0,2,37,35,2,8,42,0
0,6,0,0,0,0,9,1,0,1,0,16338,0,1,7,1,45,李龙,0,23,中场,66,0,0,2017,22,0,0,0,17,17,0,1,19,0
1,15,0,0,1,2,8,1,2,0,1,1025,0,1,8,3,90,埃尔克森,0,31,前锋,127,0,0,2017,28,5,1,3,25,22,2,0,28,0
0,6,1,0,0,0,7,4,0,4,0,2574,0,1,3,0,90,斯蒂夫,0,17,前锋,81,0,0,2017,17,7,2,0,13,13,0,1,22,0
0,20,1,0,0,6,21,14,1,5,1,7239,1,3,13,5,90,胡尔克,0,59,前锋,351,0,0,2017,54,7,2,1,38,37,1,5,59,0
0,16,1,0,0,1,11,3,0,0,1,15905,0,5,9,0,90,黄一琇,0,41,前锋,165,0,0,2017,41,5,4,0,35,35,1,5,35,0
0,3,1,0,2,0,12,0,1,1,0,14629,3,0,5,6,67,姜卫鹏,0,26,后卫,84,0,0,2017,20,0,0,1,19,18,2,6,14,0
0,4,0,0,0,0,16,1,2,0,0,9439,1,0,4,3,45,田依浓,0,27,后卫,83,0,0,2017,24,1,0,1,20,19,4,3,14,0
0,2,1,0,1,0,2,0,1,0,0,1277,1,0,3,0,19,蔡慧康,0,9,中场,24,0,0,2017,9,0,0,0,8,8,0,2,6,0
0,3,0,1,0,0,5,0,0,2,0,2410,0,0,1,0,23,崔仁,0,9,中场,26,0,0,2017,9,0,0,0,5,5,1,0,8,0
0,4,0,0,0,2,8,3,2,2,0,1122,0,0,3,1,45,于海,0,18,中场,74,0,0,2017,17,1,0,0,12,12,1,3,19,0
0,0,0,0,0,0,9,0,0,0,0,1002,0,0,0,6,90,曾诚,0,13,门将,157,0,0,2017,7,0,0,2,9,7,0,4,4,0
0,0,0,0,0,0,10,0,0,0,0,1035,0,0,0,9,90,王大雷,0,20,门将,148,0,4,2017,11,0,0,2,13,11,0,10,8,0
0,6,1,1,5,0,15,0,0,1,0,7002,0,0,6,2,90,吉尔,0,33,后卫,133,0,0,2017,31,0,0,1,29,28,1,6,16,0
0,12,0,0,2,4,23,0,2,1,0,1007,3,1,9,4,90,张琳芃,1,55,后卫,212,0,0,2017,51,0,0,1,43,42,4,11,41,0
0,7,0,0,2,4,10,2,0,1,0,1043,5,0,8,1,90,郑铮,0,31,后卫,126,0,0,2017,30,0,0,0,19,19,3,6,23,0
0,5,1,1,3,0,23,0,0,0,0,1008,4,2,7,6,90,冯潇霆,0,41,后卫,140,0,0,2017,35,0,0,2,27,25,3,6,18,0
0,10,0,0,3,0,18,0,1,0,0,1041,2,0,4,4,90,王彤,0,37,后卫,122,0,0,2017,33,0,0,2,32,30,1,5,21,0
0,4,0,1,4,0,17,0,0,2,0,1011,6,0,3,3,90,金英权,0,27,后卫,111,0,0,2017,24,0,0,2,24,22,0,3,16,0
0,7,1,0,1,2,10,2,0,1,0,1015,2,0,4,2,77,李学鹏,0,28,后卫,149,0,0,2017,26,0,0,0,18,18,1,7,21,0
0,5,0,1,5,0,12,0,2,1,0,1044,1,0,4,6,90,戴琳,0,23,后卫,87,0,0,2017,17,0,0,5,18,13,4,2,18,0
0,3,0,0,1,0,3,1,1,0,0,1209,0,0,2,0,67,姜嘉俊,0,10,后卫,26,0,0,2017,10,0,0,0,6,6,1,2,9,0
0,2,0,0,0,0,5,0,1,0,0,6921,0,0,2,0,36,徐新,0,13,中场,28,0,0,2017,13,1,0,0,12,12,0,4,10,1
0,13,0,0,1,0,19,2,0,2,0,4579,1,2,9,2,90,保利尼奥,0,45,中场,186,0,0,2017,43,2,0,2,39,37,2,4,39,0
1,13,0,0,0,6,16,1,1,0,0,1020,1,2,5,3,76,黄博文,0,41,中场,142,0,0,2017,38,0,0,1,33,32,3,7,33,0
0,12,1,0,0,3,28,0,0,0,0,1058,2,0,10,4,90,蒿俊闵,0,55,中场,221,0,0,2017,51,2,0,2,46,44,3,5,46,0
0,10,0,0,1,11,13,1,1,1,0,1019,0,2,9,1,90,郑龙,1,35,中场,112,0,0,2017,34,0,0,0,25,25,2,3,31,0
1,11,0,0,0,2,16,3,3,1,0,1060,1,1,11,1,82,金敬道,0,42,中场,139,0,0,2017,41,0,0,0,35,35,1,4,38,1
0,8,1,0,3,3,10,3,0,0,0,11093,0,0,5,2,61,李海龙,0,25,中场,78,0,0,2017,23,0,0,0,17,17,3,2,19,0
0,10,0,0,0,3,18,7,0,4,0,2474,0,1,11,1,90,塔尔德利,1,43,前锋,183,0,0,2017,42,1,0,1,35,34,0,4,39,0
1,11,0,0,0,1,21,2,1,2,1,2347,0,2,8,2,90,高拉特,0,47,前锋,170,0,0,2017,45,5,2,1,41,40,0,7,46,0
0,16,3,0,1,0,8,2,4,0,1,4375,0,3,7,5,90,佩莱,2,38,前锋,136,0,0,2017,33,3,1,3,26,23,0,7,37,1
0,5,0,0,2,2,8,1,1,3,0,1029,1,0,4,0,90,郜林,1,20,前锋,85,0,0,2017,20,2,2,0,10,10,3,3,19,0
0,2,0,0,1,0,7,0,2,0,0,1045,1,0,1,1,29,李松益,0,10,后卫,37,0,0,2017,9,0,0,0,7,7,1,0,7,0
0,0,1,0,2,0,0,0,1,0,0,1009,0,0,0,0,14,刘健,0,0,后卫,9,0,0,2017,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,1,2348,0,0,0,0,13,邹正,0,0,后卫,9,0,0,2017,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0,0,4,0,1,0,0,1053,1,0,0,0,23,张弛,0,5,中场,26,0,0,2017,5,1,0,0,3,3,1,0,5,0
0,3,2,0,0,0,8,1,1,3,0,1022,2,0,7,0,54,于汉超,0,20,中场,71,0,0,2017,20,3,1,0,15,15,1,2,17,0
0,0,0,0,0,0,1,1,1,0,0,2368,0,0,1,0,8,成源,0,2,前锋,14,0,0,2017,2,0,0,0,2,2,0,0,2,0
0,0,0,0,0,0,12,0,0,0,0,1438,1,0,1,4,90,吴亚轲,0,14,门将,103,0,3,2017,10,0,0,0,8,8,0,1,11,0
0,0,0,0,0,0,10,0,0,0,0,1035,0,1,0,18,90,王大雷,0,19,门将,204,0,6,2017,1,0,0,8,9,1,0,9,8,0
0,2,0,0,7,1,6,0,0,0,1,7002,5,0,3,1,90,吉尔,0,18,后卫,65,0,0,2017,17,2,1,1,14,13,2,7,5,0
0,8,0,0,3,4,7,1,1,0,0,1043,1,1,3,1,90,郑铮,0,25,后卫,101,0,0,2017,24,1,0,0,19,19,2,7,17,0
0,4,0,4,4,0,18,0,0,0,0,1444,1,0,12,3,90,伊斯梅洛夫,0,43,后卫,150,0,0,2017,40,0,0,3,35,32,0,9,19,0
0,4,1,0,1,2,18,1,3,1,0,1041,0,1,7,1,90,王彤,0,33,后卫,110,0,0,2017,32,1,0,1,28,27,3,4,25,0
0,4,1,0,4,1,19,2,0,0,0,1447,0,0,7,6,90,孙捷,0,36,后卫,144,0,0,2017,30,0,0,2,28,26,1,6,24,0
0,12,1,0,0,1,17,0,2,4,0,1456,2,1,5,4,90,蒋哲,0,37,后卫,129,0,0,2017,33,0,0,2,31,29,2,3,30,0
0,7,3,0,1,3,18,1,1,2,0,1459,0,0,6,3,70,张笑飞,0,45,后卫,155,0,0,2017,42,0,0,1,31,30,4,14,36,0
0,3,2,0,8,0,7,0,2,1,0,1044,3,0,2,4,90,戴琳,0,15,后卫,58,0,0,2017,11,0,0,3,8,5,3,3,7,0
0,3,0,0,2,0,5,1,2,2,0,1209,1,1,6,0,80,姜嘉俊,0,18,后卫,35,0,0,2017,18,0,0,0,14,14,1,4,11,0
0,15,1,0,1,12,19,2,3,2,0,1454,1,2,9,5,90,胡斯蒂,0,54,中场,226,0,0,2017,49,2,2,4,43,39,0,11,45,1
0,7,4,0,0,2,5,6,1,2,0,1053,0,1,3,0,45,张弛,0,17,中场,75,0,0,2017,17,1,0,0,12,12,0,2,19,1
0,17,0,0,1,1,16,2,2,4,0,1391,1,2,8,6,90,范晓冬,0,47,中场,144,0,0,2017,41,0,0,4,39,35,2,6,35,1
0,16,0,0,1,0,21,1,2,2,0,1500,3,1,8,2,81,张力,0,49,中场,134,0,0,2017,47,1,0,2,46,44,3,4,35,0
1,7,1,0,1,2,20,2,4,1,0,1060,2,3,6,3,90,金敬道,0,35,中场,121,0,0,2017,32,1,0,1,25,24,3,2,30,0
0,5,0,0,1,0,9,1,4,0,0,11093,3,0,0,1,53,李海龙,0,17,中场,65,0,0,2017,16,0,0,1,15,14,0,3,9,1
0,7,0,0,0,0,7,3,0,4,0,2463,0,1,2,0,57,周大地,0,17,中场,55,0,0,2017,17,1,1,0,9,9,0,1,19,0
1,7,1,0,0,5,15,8,1,2,1,2474,0,4,5,2,90,塔尔德利,1,30,前锋,141,0,0,2017,28,3,1,1,23,22,3,3,32,1
0,9,0,0,0,0,7,2,1,2,2,4682,0,0,1,0,90,伊哈洛,1,19,前锋,94,0,0,2017,19,5,3,0,16,16,0,2,23,0
0,16,0,0,2,0,6,4,0,0,1,4398,0,1,11,3,90,西塞,4,38,前锋,114,0,0,2017,35,6,3,3,29,26,3,4,33,0
1,10,0,0,0,4,9,1,0,1,0,5796,1,0,6,2,90,谭龙,0,25,前锋,64,0,0,2017,23,1,0,1,15,14,3,0,24,0
0,1,1,0,2,0,4,0,0,0,0,1045,3,0,3,0,37,李松益,0,9,后卫,25,0,0,2017,9,0,0,0,7,7,1,1,4,0
0,3,0,0,1,0,4,1,0,0,0,1113,1,0,4,0,20,于睿,0,12,后卫,41,0,0,2017,12,1,1,0,12,12,1,1,13,0
0,5,0,0,0,1,11,0,0,1,0,1353,0,1,4,0,33,杜震宇,0,21,中场,60,0,0,2017,21,1,0,0,16,16,1,1,15,0
0,1,0,0,0,0,2,0,0,0,0,1055,1,0,0,0,10,李微,0,3,中场,12,0,0,2017,3,0,0,0,2,2,0,0,0,0
1,2,0,0,0,1,3,3,4,3,0,1052,3,0,2,0,45,吴兴涵,0,8,中场,51,0,0,2017,8,1,0,0,5,5,1,1,10,0
0,0,0,0,0,0,1,0,1,0,0,1451,0,0,1,0,9,阎峰,0,2,中场,8,0,0,2017,2,0,0,0,2,2,0,0,2,0
0,0,0,0,0,0,11,0,1,0,0,3490,0,0,0,9,90,苏渤洋,0,12,门将,178,0,2,2017,3,0,0,2,5,3,0,1,5,0
0,0,0,0,1,0,3,0,0,1,0,1069,0,0,0,3,90,杨智,0,5,门将,75,0,2,2017,2,0,0,0,1,1,0,2,5,0
0,5,0,1,1,0,15,0,0,1,0,1072,1,0,4,6,90,于洋,0,31,后卫,94,0,0,2017,25,0,0,2,25,23,0,7,14,0
0,3,1,0,1,0,13,1,3,2,0,4943,1,0,3,4,90,法图斯,0,25,后卫,102,0,0,2017,21,1,0,0,10,10,1,6,19,0
0,16,2,1,2,3,19,5,1,3,0,1490,1,2,10,4,90,李磊,0,55,后卫,215,0,0,2017,51,1,0,1,42,41,5,10,40,0
0,7,2,0,5,1,11,3,1,3,0,3797,3,0,4,3,90,杨挺,0,26,后卫,139,0,0,2017,23,0,0,1,15,14,3,4,15,0
0,9,1,1,0,6,17,1,1,0,0,1143,1,3,10,5,90,晋鹏翔,0,46,后卫,196,0,0,2017,41,1,0,0,30,30,2,10,35,0
0,2,2,0,4,0,12,0,4,1,0,3507,2,1,1,4,78,蒋亮,0,18,后卫,98,0,0,2017,14,0,0,1,10,9,4,3,9,1
0,3,0,2,11,0,6,0,4,0,0,7665,4,1,4,4,90,韩鹏飞,1,23,后卫,87,0,0,2017,19,0,0,3,14,11,0,10,9,0
0,4,1,0,5,0,6,0,1,1,0,1039,1,1,2,1,90,麦克格文,0,18,后卫,59,0,0,2017,17,0,0,0,14,14,3,6,7,0
0,1,2,0,3,0,19,0,1,1,0,1080,0,0,3,8,90,雷腾龙,0,29,后卫,111,0,0,2017,21,0,0,5,19,14,0,6,17,1
0,10,2,0,1,0,21,0,0,3,0,7993,2,0,8,6,90,拉尔夫 ,0,45,中场,137,0,0,2017,39,1,0,4,38,34,4,6,30,0
0,3,0,1,3,1,8,2,2,1,0,1115,2,2,1,0,62,范云龙,0,14,中场,59,0,0,2017,14,1,0,0,11,11,1,2,8,1
0,13,1,0,0,1,14,1,2,3,0,1085,2,1,3,3,86,张稀哲,0,33,中场,130,0,0,2017,30,2,1,0,25,25,0,3,25,1
0,14,2,0,0,2,6,1,0,1,0,16169,0,0,3,0,90,切里,0,27,中场,87,0,0,2017,27,1,1,0,20,20,0,4,15,0
0,0,0,0,0,0,13,0,0,0,0,1172,0,0,1,7,90,程月磊,0,17,门将,166,0,5,2017,10,0,0,1,11,10,0,3,8,0
0,10,2,0,0,1,15,0,1,2,0,1322,1,2,6,1,55,金泰延,1,32,中场,102,0,0,2017,31,1,0,1,23,22,1,1,27,0
0,11,1,0,0,1,15,0,1,0,0,2367,1,1,5,3,90,闵俊麟,0,38,中场,92,0,0,2017,35,1,0,1,24,23,2,7,26,0
0,8,2,0,0,0,5,3,3,1,0,1194,1,1,5,0,69,常飞亚,0,20,中场,72,0,0,2017,20,0,0,0,14,14,1,2,14,0
0,9,2,0,1,10,35,0,2,1,0,7992,1,3,17,11,90,奥古斯托,0,67,中场,260,0,0,2017,56,1,0,10,55,45,1,6,46,0
0,10,1,0,0,2,9,0,2,3,0,1092,0,0,3,1,80,巴顿,1,22,中场,71,0,0,2017,21,3,0,1,15,14,2,0,19,0
1,13,2,0,0,2,12,2,2,3,1,16337,0,0,2,2,90,索里亚诺,1,28,前锋,84,0,0,2017,26,4,2,2,21,19,2,1,27,0
0,6,0,0,1,0,6,1,4,4,0,3971,0,1,2,1,90,耶拉维奇,1,14,前锋,82,0,0,2017,13,4,1,0,7,7,0,0,11,0
0,0,0,0,0,0,1,0,1,0,0,2720,0,0,0,0,4,姜涛,0,1,后卫,7,0,0,2017,1,0,0,0,1,1,0,0,3,0
0,0,0,0,0,0,8,0,0,0,0,1438,0,0,0,6,90,吴亚轲,0,13,门将,120,0,6,2017,7,0,0,4,11,7,0,5,3,0
0,8,0,0,0,0,2,2,2,2,1,2154,0,1,0,0,35,张池明,0,10,中场,57,0,0,2017,10,2,1,0,10,10,2,0,14,0
0,1,0,0,0,2,4,1,0,0,0,1086,0,0,2,0,10,宋博轩,0,7,中场,32,0,0,2017,7,1,0,0,4,4,0,0,7,0
0,6,2,0,6,0,17,0,2,0,0,4780,0,1,2,9,90,向柏旭,0,37,后卫,138,0,0,2017,28,0,0,2,25,23,0,12,21,0
0,2,1,0,0,1,2,1,1,0,0,5807,0,0,1,1,28,王帆,0,6,前锋,24,0,0,2017,5,0,0,0,4,4,0,1,8,0
0,2,0,0,0,0,1,0,0,0,0,3503,0,0,0,0,12,伊力哈木江,0,4,前锋,14,0,0,2017,4,0,0,0,3,3,1,1,4,0
0,2,1,0,0,0,1,0,0,0,0,2473,0,0,3,0,21,梁学铭,1,6,前锋,22,0,0,2017,6,0,0,0,5,5,1,0,6,0
0,7,0,2,2,0,31,0,0,0,0,1444,2,0,5,3,90,伊斯梅洛夫,0,55,后卫,173,0,0,2017,52,3,0,1,46,45,1,12,33,0
0,3,0,0,6,0,6,0,1,1,0,2403,0,0,2,2,90,奥特森,0,14,后卫,63,0,0,2017,12,0,0,2,11,9,1,3,10,0
0,11,3,0,1,2,12,0,0,2,0,1189,1,4,9,4,90,姜至鹏,0,40,后卫,178,0,0,2017,36,1,1,2,29,27,2,8,27,0
0,2,1,0,2,0,23,0,2,0,0,1447,3,1,12,6,90,孙捷,0,41,后卫,127,0,0,2017,35,0,0,3,31,28,1,4,22,0
0,10,1,0,3,2,16,1,0,1,0,1456,1,0,4,4,90,蒋哲,1,39,后卫,126,0,0,2017,35,1,0,3,34,31,1,9,31,0
1,7,2,2,1,6,14,0,1,1,0,1193,4,3,7,1,90,唐淼,0,32,后卫,135,0,0,2017,31,0,0,1,23,22,4,4,19,0
0,2,1,0,2,0,16,0,1,0,0,8013,1,0,1,6,75,黄政宇,0,30,后卫,107,0,0,2017,24,0,0,3,24,21,3,11,19,0
0,12,1,1,1,0,25,1,3,1,0,1051,3,1,9,5,90,乌索,0,53,中场,178,0,0,2017,48,3,1,5,49,44,4,7,36,0
0,14,1,0,0,8,34,2,1,2,0,1454,2,3,4,11,90,胡斯蒂,0,62,中场,238,0,0,2017,51,1,1,7,47,40,1,10,52,0
0,5,1,0,0,2,8,1,4,1,1,2365,1,2,1,0,59,叶楚贵,0,16,中场,71,0,0,2017,16,1,1,0,11,11,1,2,18,1
1,15,3,0,0,1,18,0,1,4,0,1391,0,0,10,5,90,范晓冬,0,48,中场,170,0,0,2017,43,2,1,4,40,36,3,5,38,0
0,4,0,0,2,0,11,0,2,0,0,1458,1,0,7,0,32,何超,0,23,中场,59,0,0,2017,23,0,0,0,18,18,0,1,16,0
0,1,0,0,0,3,20,2,1,2,0,1196,0,0,5,4,66,卢琳,0,30,中场,98,0,0,2017,26,1,0,2,18,16,2,4,20,0
0,11,0,0,0,0,27,0,3,3,0,1500,1,1,10,6,87,张力,0,54,中场,159,0,0,2017,48,1,1,3,46,43,3,6,43,1
0,2,1,0,0,2,3,1,1,2,0,2463,0,0,1,1,45,周大地,0,6,中场,33,0,0,2017,5,1,0,0,2,2,0,0,8,0
1,8,0,0,0,0,15,4,2,0,0,7928,0,2,3,1,90,扎哈维,0,27,前锋,158,0,0,2017,26,8,4,1,25,24,0,1,38,1
0,7,0,0,0,0,3,2,3,2,2,4682,0,0,0,0,90,伊哈洛,2,11,前锋,71,0,0,2017,11,4,3,0,8,8,0,1,22,1
1,14,1,0,2,3,6,3,3,0,0,5796,1,2,8,0,90,谭龙,2,31,前锋,106,0,0,2017,31,2,1,0,22,22,1,3,36,0
0,9,0,0,2,0,5,0,0,4,1,1504,0,1,2,0,90,肖智,0,16,前锋,45,0,0,2017,16,3,1,0,8,8,0,0,14,0
0,1,0,0,1,0,0,0,0,0,0,1113,0,0,2,1,3,于睿,0,3,后卫,15,0,0,2017,2,0,0,1,3,2,0,0,2,0
1,7,0,0,0,1,13,1,0,1,0,1459,1,0,8,0,58,张笑飞,0,33,后卫,109,0,0,2017,33,0,0,0,27,27,2,5,30,0
0,6,1,0,0,1,13,1,1,1,1,1353,1,3,4,4,45,杜震宇,0,27,中场,94,0,0,2017,23,3,1,3,22,19,1,4,21,0
0,0,1,0,1,0,3,0,0,0,0,2441,1,0,1,1,15,张晨龙,0,5,中场,14,0,0,2017,4,0,0,1,3,2,0,1,2,0
0,1,0,0,0,0,3,0,1,1,0,8237,0,0,5,3,24,张功,0,10,前锋,37,0,0,2017,7,0,0,2,8,6,0,1,9,1
0,3,0,0,0,1,2,0,1,1,0,6371,0,0,2,0,31,曾超,0,7,前锋,26,0,0,2017,7,1,0,0,4,4,0,0,8,0
0,0,0,0,0,0,6,0,0,0,0,1172,0,0,0,2,90,程月磊,0,10,门将,94,0,5,2017,8,0,0,1,9,8,0,4,6,0
0,0,0,0,0,0,16,0,0,0,0,1035,0,0,0,15,90,王大雷,0,22,门将,253,0,5,2017,7,0,0,8,14,6,0,6,12,0
0,7,0,0,4,1,9,0,0,0,0,1045,0,1,2,5,87,李松益,0,28,后卫,103,0,0,2017,23,1,0,3,18,15,3,10,18,0
0,6,1,0,1,0,7,0,3,0,0,7002,1,0,0,2,90,吉尔,0,17,后卫,65,0,0,2017,15,0,0,2,15,13,1,4,9,0
1,5,0,1,1,0,10,0,1,0,0,1041,7,0,1,1,90,王彤,0,25,后卫,82,0,0,2017,24,0,0,0,18,18,3,9,14,0
0,28,1,1,3,4,13,0,1,0,0,1189,0,2,10,5,90,姜至鹏,0,56,后卫,215,0,0,2017,51,0,0,3,49,46,1,5,51,0
0,0,0,0,1,0,3,0,0,0,0,1405,0,0,1,6,90,邓小飞,0,7,门将,99,0,2,2017,1,0,0,3,4,1,0,3,3,0
0,23,2,0,2,1,27,0,1,2,0,1307,3,0,15,4,90,弋腾,0,75,后卫,233,0,0,2017,71,0,0,2,67,65,2,10,47,0
0,25,0,0,0,5,9,0,1,0,0,1193,2,1,4,0,90,唐淼,1,40,后卫,132,0,0,2017,40,1,1,0,33,33,3,2,35,0
0,4,0,1,3,0,48,0,1,0,0,1179,1,0,19,7,90,张贤秀,0,78,后卫,260,0,0,2017,71,0,0,4,74,70,1,7,64,0
0,3,1,0,1,2,8,0,2,0,0,16263,1,0,2,1,45,刘洋,0,16,后卫,64,0,0,2017,15,0,0,0,13,13,1,3,14,0
0,4,1,0,8,0,11,0,0,0,0,1044,6,0,3,6,90,戴琳,0,23,后卫,78,0,0,2017,17,1,0,4,16,12,2,5,11,0
0,9,3,0,3,0,23,0,0,0,0,8013,1,0,13,6,90,黄政宇,0,56,后卫,167,0,0,2017,50,0,0,2,46,44,4,11,46,0
0,0,0,0,0,0,10,0,1,0,0,1272,0,0,0,1,90,董佳林,0,12,门将,94,0,3,2017,11,0,0,0,11,11,0,2,3,1
0,7,0,0,0,0,12,2,0,2,0,7928,0,1,10,0,90,扎哈维,0,34,中场,125,0,0,2017,34,9,2,0,29,29,1,5,37,0
